,index,symbol,tradedate,openPrice,highPrice,lowPrice,closePrice,volume,timestamp,pattern,CandlePattern,PatternType,range,NR7,NR4
5,3131,GOCLCORP,20210104,213.7,213.7,202.0,203.2,11840,2021-01-04,0,,,11.699999999999989,,
5,3137,GODFRYPHLP,20210104,990.0,995.0,977.0,986.2,58449,2021-01-04,0,,,18.0,,
5,3143,GODHA,20210104,44.25,44.25,40.65,40.7,899,2021-01-04,0,,,3.6000000000000014,,
5,3149,GODREJAGRO,20210104,540.0,546.0,535.0,542.35,92557,2021-01-04,0,,,11.0,,
5,3155,GODREJCP,20210104,740.1,760.0,734.25,758.1,1503343,2021-01-04,0,,,25.75,,
5,3161,GODREJIND,20210104,431.35,435.5,424.25,425.75,300076,2021-01-04,0,CDLHIKKAKE,Bearish,11.25,,
5,3167,GODREJPROP,20210104,1435.0,1444.0,1401.0,1407.2,820791,2021-01-04,0,,,43.0,,
5,3173,GOKEX,20210104,95.0,95.25,91.8,92.8,226420,2021-01-04,0,,,3.450000000000003,,
5,3179,GOKUL,20210104,18.35,18.45,17.6,17.75,34834,2021-01-04,0,,,0.8499999999999979,,
5,3185,GOKULAGRO,20210104,19.4,20.9,19.4,20.75,142521,2021-01-04,0,CDLENGULFING,Bullish,1.5,,
5,3197,GOLDENTOBC,20210104,53.55,54.2,52.0,53.05,28304,2021-01-04,0,,,2.200000000000003,,
5,3203,GOLDIAM,20210104,231.35,237.0,225.95,229.95,84125,2021-01-04,0,CDLHIKKAKE,Bullish,11.050000000000011,,
5,3221,GOODLUCK,20210104,57.3,61.5,55.65,60.4,712034,2021-01-04,0,,,5.850000000000001,,
5,3227,GOODYEAR,20210104,972.0,990.55,956.25,981.05,16958,2021-01-04,0,,,34.299999999999955,,
5,3233,GPIL,20210104,504.0,523.1,504.0,523.1,250321,2021-01-04,0,,,19.100000000000023,,
5,3239,GPPL,20210104,96.65,97.25,93.1,95.2,743595,2021-01-04,0,,,4.150000000000006,,
5,3245,GPTINFRA,20210104,48.0,49.0,45.8,46.75,216184,2021-01-04,0,,,3.200000000000003,,
5,3251,GRANULES,20210104,362.8,365.25,356.0,360.75,1090723,2021-01-04,0,CDLHIKKAKE,Bearish,9.25,,
5,3257,GRAPHITE,20210104,308.85,318.8,306.5,316.4,1731944,2021-01-04,0,,,12.300000000000011,,
5,3263,GRASIM,20210104,937.15,967.0,937.15,964.45,2667535,2021-01-04,0,,,29.850000000000023,,
5,3269,GRAVITA,20210104,82.2,84.9,81.5,83.0,256068,2021-01-04,0,,,3.4000000000000057,,
5,3275,GREAVESCOT,20210104,89.8,96.9,89.5,95.95,10157792,2021-01-04,0,,,7.400000000000006,,
5,3281,GREENLAM,20210104,778.25,795.05,778.25,789.85,3421,2021-01-04,0,CDLHIKKAKE,Bearish,16.799999999999955,,
5,3287,GREENPANEL,20210104,129.0,131.8,127.5,128.9,219864,2021-01-04,0,,,4.300000000000011,,
5,3293,GREENPLY,20210104,123.9,128.4,119.45,126.8,3166852,2021-01-04,0,,,8.950000000000003,,
5,3305,GRINDWELL,20210104,718.15,729.0,715.25,717.8,72820,2021-01-04,0,CDLHIKKAKE,Bullish,13.75,,
5,3311,GROBTEA,20210104,905.2,940.0,865.45,917.3,2980,2021-01-04,0,,,74.54999999999995,,
5,3317,GRPLTD,20210104,894.05,905.0,876.15,878.5,3945,2021-01-04,0,,,28.850000000000023,,
5,3323,GRSE,20210104,203.0,204.0,195.55,199.35,194738,2021-01-04,0,,,8.449999999999989,,
5,3329,GSCLCEMENT,20210104,38.15,38.2,37.1,37.3,185019,2021-01-04,0,CDLHIKKAKE,Bullish,1.1000000000000014,,
5,3335,GSFC,20210104,78.6,82.3,77.0,81.55,4929863,2021-01-04,0,,,5.299999999999997,,
5,3341,GSPL,20210104,220.5,222.5,217.55,219.3,1482248,2021-01-04,0,,,4.949999999999989,,
5,3347,GSS,20210104,54.6,56.5,54.0,54.7,70852,2021-01-04,0,CDLHIKKAKE,Bearish,2.5,,
5,3353,GTL,20210104,6.7,6.7,6.7,6.7,39567,2021-01-04,0,,,0.0,,
5,3359,GTLINFRA,20210104,0.75,0.8,0.7,0.8,44554405,2021-01-04,0,,,0.10000000000000009,,
5,3365,GTNIND,20210104,13.75,14.1,13.05,14.1,12453,2021-01-04,0,,,1.049999999999999,,
5,3371,GTNTEX,20210104,6.75,6.75,6.65,6.65,3545,2021-01-04,0,,,0.09999999999999964,,
5,3377,GTPL,20210104,137.95,138.8,133.55,134.2,150678,2021-01-04,0,,,5.25,,
5,3383,GUFICBIO,20210104,122.65,134.0,120.65,131.15,1403485,2021-01-04,0,,,13.349999999999994,,
5,3389,GUJALKALI,20210104,352.6,356.0,347.05,348.95,173815,2021-01-04,0,,,8.949999999999989,,
5,3395,GUJAPOLLO,20210104,202.8,203.9,200.5,201.5,2891,2021-01-04,0,,,3.4000000000000057,,
5,3401,GUJGASLTD,20210104,381.0,387.5,375.0,379.35,1458239,2021-01-04,0,,,12.5,,
5,3413,GULFOILLUB,20210104,726.85,735.95,717.65,731.0,21863,2021-01-04,0,,,18.300000000000068,,
5,3419,GULFPETRO,20210104,47.0,47.7,46.2,47.25,57029,2021-01-04,0,,,1.5,,
5,3425,GULPOLY,20210104,84.4,85.45,83.0,84.15,109197,2021-01-04,0,,,2.450000000000003,,
5,3431,HAL,20210104,861.95,891.0,856.8,886.9,739340,2021-01-04,0,,,34.200000000000045,,
5,3437,HAPPSTMNDS,20210104,339.0,345.8,338.2,342.55,1703579,2021-01-04,0,,,7.600000000000023,,
5,3443,HARITASEAT,20210104,479.9,482.0,473.55,477.25,6268,2021-01-04,0,,,8.449999999999989,,
5,3449,HARRMALAYA,20210104,116.35,118.9,114.05,115.7,70877,2021-01-04,0,,,4.8500000000000085,,
5,3455,HATHWAY,20210104,33.1,33.4,32.75,32.9,477257,2021-01-04,0,,,0.6499999999999986,,
5,3461,HATSUN,20210104,727.9,734.0,703.95,718.9,86008,2021-01-04,0,,,30.049999999999955,,
5,3467,HAVELLS,20210104,910.55,923.3,909.25,918.8,1042065,2021-01-04,0,,,14.049999999999955,,
5,3485,HBLPOWER,20210104,40.3,41.6,38.35,39.25,1538322,2021-01-04,0,CDLHIKKAKE,Bullish,3.25,,
5,3497,HCC,20210104,9.3,9.45,9.05,9.35,7412326,2021-01-04,0,CDLHIKKAKE,Bearish,0.3999999999999986,,
5,3503,HCG,20210104,164.5,167.0,162.9,163.4,82798,2021-01-04,0,CDLENGULFING,Bearish,4.099999999999994,,
5,3509,HCL-INSYS,20210104,9.0,9.1,8.9,9.05,761904,2021-01-04,0,,,0.1999999999999993,,
5,3515,HCLTECH,20210104,959.0,984.7,952.65,980.4,5259092,2021-01-04,0,,,32.05000000000007,,
5,3521,HDFC,20210104,2576.9,2592.35,2533.15,2578.5,2795972,2021-01-04,0,,,59.19999999999982,,
5,3527,HDFCAMC,20210104,3015.95,3033.7,2970.4,3025.65,342044,2021-01-04,0,,,63.29999999999973,,
5,3533,HDFCBANK,20210104,1438.0,1438.0,1399.0,1416.0,7870096,2021-01-04,0,CDL3OUTSIDE,Bearish,39.0,,
5,3539,HDFCLIFE,20210104,680.35,697.6,680.35,695.85,5031655,2021-01-04,0,,,17.25,,
5,3563,HEG,20210104,948.0,968.0,937.5,960.85,956136,2021-01-04,0,,,30.5,,
5,3569,HEIDELBERG,20210104,226.9,231.0,223.95,230.1,400162,2021-01-04,0,,,7.050000000000011,,
5,3581,HERCULES,20210104,122.7,125.0,120.8,122.95,102076,2021-01-04,0,,,4.200000000000003,,
5,3587,HERITGFOOD,20210104,301.25,302.85,296.0,297.45,66780,2021-01-04,0,,,6.850000000000023,,
5,3593,HEROMOTOCO,20210104,3112.0,3123.95,3037.25,3043.85,1599835,2021-01-04,0,CDL3OUTSIDE,Bearish,86.69999999999982,,
5,3599,HESTERBIO,20210104,1696.1,1715.0,1682.25,1689.8,8590,2021-01-04,0,,,32.75,,
5,3611,HFCL,20210104,26.15,27.75,25.6,26.9,17285013,2021-01-04,0,,,2.1499999999999986,,
5,3617,HGINFRA,20210104,225.0,232.0,225.0,228.75,160262,2021-01-04,0,CDLHIKKAKE,Bearish,7.0,,
5,3623,HGS,20210104,1180.0,1182.95,1140.0,1164.9,19693,2021-01-04,0,,,42.950000000000045,,
5,3629,HIKAL,20210104,167.5,174.4,167.1,172.25,1113872,2021-01-04,0,,,7.300000000000011,,
5,3635,HIL,20210104,2191.35,2291.95,2188.0,2251.45,15863,2021-01-04,0,CDLHIKKAKE,Bullish,103.94999999999982,,
5,3641,HILTON,20210104,11.85,12.0,11.65,11.95,10729,2021-01-04,0,CDLHIKKAKE,Bearish,0.34999999999999964,,
5,3647,HIMATSEIDE,20210104,139.6,145.25,139.5,144.2,536183,2021-01-04,0,CDLHIKKAKE,Bearish,5.75,,
5,3653,HINDALCO,20210104,240.9,258.0,239.55,254.3,24902369,2021-01-04,0,CDLHIKKAKE,Bearish,18.44999999999999,,
5,3659,HINDCOMPOS,20210104,231.9,231.9,223.25,225.65,4653,2021-01-04,0,,,8.650000000000006,,
5,3665,HINDCOPPER,20210104,62.95,63.0,60.5,62.35,2309709,2021-01-04,0,,,2.5,,
5,3677,HINDNATGLS,20210104,37.0,37.0,35.1,35.5,16834,2021-01-04,0,,,1.8999999999999986,,
5,3683,HINDOILEXP,20210104,88.3,89.7,82.95,84.15,1349067,2021-01-04,0,CDLENGULFING,Bearish,6.75,,
5,3689,HINDPETRO,20210104,222.0,223.65,218.6,222.75,6574551,2021-01-04,0,,,5.050000000000011,,
5,3695,HINDUNILVR,20210104,2405.0,2430.0,2400.7,2426.5,1614486,2021-01-04,0,,,29.300000000000182,,
5,3701,HINDZINC,20210104,241.0,245.85,240.5,244.05,886735,2021-01-04,0,,,5.349999999999994,,
5,3707,HIRECT,20210104,153.55,173.85,149.1,159.9,428381,2021-01-04,0,CDLHIKKAKE,,24.75,,
5,3713,HISARMETAL,20210104,85.0,85.6,83.2,84.45,17443,2021-01-04,0,,,2.3999999999999915,,
5,3719,HITECH,20210104,205.05,206.2,198.2,201.95,53401,2021-01-04,0,,,8.0,,
5,3725,HITECHCORP,20210104,119.95,122.95,114.2,119.35,4588,2021-01-04,0,CDLHIKKAKE,Bearish,8.75,,
5,3731,HITECHGEAR,20210104,155.3,158.0,154.0,157.6,6465,2021-01-04,0,,,4.0,,
5,3737,HLVLTD,20210104,5.55,5.55,5.35,5.5,414066,2021-01-04,0,,,0.20000000000000018,,
5,3743,HMVL,20210104,57.4,61.7,57.4,59.3,422851,2021-01-04,0,,,4.300000000000004,,
5,3749,HNDFDS,20210104,1620.0,1650.0,1591.25,1601.05,28419,2021-01-04,0,,,58.75,,
5,3761,HONAUT,20210104,37449.85,37486.85,36745.1,36852.4,5404,2021-01-04,0,CDLHIKKAKE,Bullish,741.75,,
5,3767,HONDAPOWER,20210104,1053.85,1065.5,1038.05,1040.7,14786,2021-01-04,0,,,27.450000000000045,,
4,3772,HOTELRUGBY,20210104,1.25,1.25,1.2,1.2,2498,2021-01-04,0,,,0.050000000000000044,,
5,3778,HOVS,20210104,43.55,43.55,43.55,43.55,10193,2021-01-04,0,,,0.0,,
5,3784,HPL,20210104,43.9,44.65,43.5,43.65,179531,2021-01-04,0,,,1.1499999999999986,,
5,3790,HSCL,20210104,45.0,45.9,44.05,45.4,4640434,2021-01-04,0,CDL3OUTSIDE,Bullish,1.8500000000000014,,
5,3796,HSIL,20210104,121.0,122.45,117.15,120.3,267988,2021-01-04,0,,,5.299999999999997,,
5,3802,HTMEDIA,20210104,16.85,17.05,16.45,16.9,243098,2021-01-04,0,,,0.6000000000000014,,
5,3814,HUDCO,20210104,41.3,42.0,40.35,41.05,2533244,2021-01-04,0,,,1.6499999999999986,,
5,3820,HUHTAMAKI,20210104,317.0,325.0,312.5,318.95,359552,2021-01-04,0,CDLHIKKAKE,Bearish,12.5,,
5,3832,IBREALEST,20210104,81.05,81.8,79.0,80.9,5625709,2021-01-04,0,CDLHIKKAKE,Bullish,2.799999999999997,,
5,3838,IBULHSGFIN,20210104,223.75,225.9,216.5,220.8,17111802,2021-01-04,0,CDLENGULFING,Bearish,9.400000000000006,,
5,3844,ICEMAKE,20210104,104.9,104.9,98.55,101.4,40472,2021-01-04,0,,,6.3500000000000085,,
5,3868,ICICIBANK,20210104,532.3,535.0,524.3,531.7,16549750,2021-01-04,0,,,10.700000000000045,,
5,3886,ICICIGI,20210104,1529.0,1554.9,1524.0,1549.45,586835,2021-01-04,0,CDLHIKKAKE,Bearish,30.90000000000009,,
5,3946,ICICIPRULI,20210104,500.2,505.95,494.5,503.9,2045373,2021-01-04,0,,,11.449999999999989,,
5,3964,ICIL,20210104,148.0,153.15,146.7,153.15,384150,2021-01-04,0,,,6.450000000000017,,
5,3970,ICRA,20210104,2902.0,2950.0,2902.0,2945.8,2923,2021-01-04,0,,,48.0,,
5,3976,IDBI,20210104,32.8,32.85,31.8,31.95,13911775,2021-01-04,0,,,1.0500000000000007,,
5,3988,IDEA,20210104,11.8,12.15,11.45,11.9,649973524,2021-01-04,0,,,0.7000000000000011,,
5,3994,IDFC,20210104,38.5,38.95,36.6,36.9,15023736,2021-01-04,0,CDLENGULFING,Bearish,2.3500000000000014,,
5,4000,IDFCFIRSTB,20210104,37.95,39.15,37.7,38.6,48722834,2021-01-04,0,,,1.4499999999999957,,
5,4012,IEX,20210104,221.75,230.1,218.25,228.9,1842823,2021-01-04,0,,,11.849999999999994,,
5,4018,IFBAGRO,20210104,488.0,488.0,465.9,473.9,23612,2021-01-04,0,,,22.100000000000023,,
5,4024,IFBIND,20210104,1210.75,1235.0,1188.0,1207.2,85850,2021-01-04,0,CDLHIKKAKE,,47.0,,
5,4030,IFCI,20210104,9.5,9.65,9.35,9.45,3576639,2021-01-04,0,,,0.3000000000000007,,
5,4036,IFGLEXPOR,20210104,286.0,294.0,268.0,269.7,96441,2021-01-04,0,,,26.0,,
5,4042,IGARASHI,20210104,338.0,345.95,335.95,337.45,60832,2021-01-04,0,,,10.0,,
5,4048,IGL,20210104,510.95,513.9,505.05,506.7,2613216,2021-01-04,0,,,8.849999999999966,,
5,4054,IGPL,20210104,424.0,432.9,418.0,425.9,44937,2021-01-04,0,,,14.899999999999977,,
5,4060,IIFL,20210104,118.1,118.2,114.3,115.45,671840,2021-01-04,0,,,3.9000000000000057,,
5,4066,IIFLSEC,20210104,48.0,48.65,47.8,48.0,488873,2021-01-04,0,,,0.8500000000000014,,
5,4072,IIFLWAM,20210104,1024.65,1058.85,1016.0,1052.75,39864,2021-01-04,0,,,42.84999999999991,,
5,4078,IITL,20210104,66.95,66.95,66.95,66.95,262,2021-01-04,0,,,0.0,,
5,4084,IMAGICAA,20210104,6.1,6.35,6.0,6.25,210377,2021-01-04,0,,,0.34999999999999964,,
5,4090,IMFA,20210104,286.5,311.7,279.9,305.25,118653,2021-01-04,0,,,31.80000000000001,,
5,4096,IMPAL,20210104,589.0,589.0,567.0,577.6,4739,2021-01-04,0,,,22.0,,
5,4103,INDBANK,20210104,11.4,12.25,11.15,12.25,640523,2021-01-04,0,CDLHIKKAKE,,1.0999999999999996,,
5,4109,INDHOTEL,20210104,126.0,127.5,125.1,126.4,2570150,2021-01-04,0,,,2.4000000000000057,,
5,4115,INDIACEM,20210104,181.0,183.8,174.8,176.35,4279820,2021-01-04,0,,,9.0,,
5,4121,INDIAGLYCO,20210104,323.55,337.8,313.1,329.3,390686,2021-01-04,0,,,24.69999999999999,,
5,4127,INDIAMART,20210104,7184.0,7489.8,7184.0,7287.7,262020,2021-01-04,0,,,305.8000000000002,,
5,4133,INDIANB,20210104,89.5,89.75,87.2,88.7,2096958,2021-01-04,0,,,2.549999999999997,,
5,4139,INDIANCARD,20210104,133.5,142.5,126.05,141.2,15648,2021-01-04,0,,,16.450000000000003,,
5,4145,INDIANHUME,20210104,193.05,198.0,191.2,195.25,86328,2021-01-04,0,,,6.800000000000011,,
5,4151,INDIGO,20210104,1722.0,1751.0,1718.15,1744.95,864639,2021-01-04,0,CDLHIKKAKE,Bearish,32.84999999999991,,
5,4157,INDLMETER,20210104,20.4,20.4,18.7,18.7,2231,2021-01-04,0,,,1.6999999999999993,,
5,4163,INDNIPPON,20210104,351.05,357.8,349.4,354.05,13381,2021-01-04,0,CDLHIKKAKE,Bearish,8.400000000000034,,
5,4169,INDOCO,20210104,308.0,316.0,305.05,313.75,392560,2021-01-04,0,CDLHIKKAKE,Bearish,10.949999999999989,,
5,4175,INDORAMA,20210104,46.35,46.35,46.35,46.35,192653,2021-01-04,0,,,0.0,,
5,4181,INDOSTAR,20210104,337.85,346.85,326.0,329.7,106971,2021-01-04,0,,,20.850000000000023,,
5,4187,INDOTECH,20210104,116.55,119.85,115.5,117.15,25784,2021-01-04,0,,,4.349999999999994,,
5,4205,INDRAMEDCO,20210104,57.85,58.9,56.8,57.2,198031,2021-01-04,0,,,2.1000000000000014,,
5,4211,INDSWFTLAB,20210104,68.6,68.6,67.5,68.6,293725,2021-01-04,0,,,1.0999999999999943,,
5,4225,INDUSINDBK,20210104,910.0,914.0,887.45,897.85,6991890,2021-01-04,0,,,26.549999999999955,,
5,4231,INDUSTOWER,20210104,239.95,242.8,237.05,241.4,8979802,2021-01-04,0,,,5.75,,
5,4237,INEOSSTYRO,20210104,835.0,850.5,828.4,844.45,84556,2021-01-04,0,CDLHIKKAKE,Bearish,22.100000000000023,,
5,4243,INFIBEAM,20210104,86.9,87.7,84.0,86.5,301101,2021-01-04,0,,,3.700000000000003,,
5,4249,INFOBEAN,20210104,152.25,157.9,152.25,154.4,25819,2021-01-04,0,,,5.650000000000006,,
5,4265,INFY,20210104,1269.0,1290.0,1261.15,1288.25,7208454,2021-01-04,0,,,28.84999999999991,,
5,4271,INGERRAND,20210104,660.0,660.0,612.5,648.5,20760,2021-01-04,0,,,47.5,,
5,4277,INOXLEISUR,20210104,292.95,306.0,288.45,303.9,3514621,2021-01-04,0,,,17.55000000000001,,
5,4283,INOXWIND,20210104,61.95,66.9,61.95,65.95,275096,2021-01-04,0,,,4.950000000000003,,
5,4289,INSECTICID,20210104,468.0,471.65,465.0,466.0,63378,2021-01-04,0,,,6.649999999999977,,
5,4295,INSPIRISYS,20210104,34.55,35.8,34.0,35.1,13307,2021-01-04,0,,,1.7999999999999972,,
5,4307,INTELLECT,20210104,314.7,318.0,306.15,315.9,238525,2021-01-04,0,,,11.850000000000023,,
5,4313,INTENTECH,20210104,45.95,46.45,44.5,45.25,56288,2021-01-04,0,CDLHIKKAKE,Bullish,1.9500000000000028,,
5,4319,INVENTURE,20210104,17.45,17.45,16.8,17.05,8597,2021-01-04,0,,,0.6499999999999986,,
5,4325,IOB,20210104,11.05,11.4,10.9,11.3,7348549,2021-01-04,0,,,0.5,,
5,4331,IOC,20210104,92.0,94.05,92.0,93.85,20940906,2021-01-04,0,,,2.049999999999997,,
5,4337,IOLCP,20210104,756.45,759.35,740.25,749.05,209027,2021-01-04,0,,,19.100000000000023,,
5,4343,IPCALAB,20210104,2189.8,2189.8,2154.05,2162.4,129640,2021-01-04,0,,,35.75,,
5,4349,IRB,20210104,119.0,119.8,116.9,117.3,1204263,2021-01-04,0,CDLENGULFING,Bearish,2.8999999999999915,,
5,4355,IRCON,20210104,87.95,88.45,87.3,87.85,593608,2021-01-04,0,,,1.1500000000000057,,
5,4361,IRCTC,20210104,1462.0,1468.0,1445.0,1451.05,1052506,2021-01-04,0,CDLHIKKAKE,Bearish,23.0,,
5,4367,ISEC,20210104,469.0,472.65,464.0,465.8,579045,2021-01-04,0,,,8.649999999999977,,
5,4373,ISFT,20210104,75.95,76.0,73.05,76.0,34179,2021-01-04,0,,,2.950000000000003,,
5,4379,ISMTLTD,20210104,11.8,12.0,11.15,11.15,344398,2021-01-04,0,,,0.8499999999999996,,
5,4385,ITC,20210104,214.0,216.0,212.1,213.4,26891799,2021-01-04,0,,,3.9000000000000057,,
5,4391,ITDC,20210104,349.75,349.75,330.3,334.7,371721,2021-01-04,0,CDLHIKKAKE,Bearish,19.44999999999999,,
5,4397,ITDCEM,20210104,67.5,68.0,65.15,67.05,990458,2021-01-04,0,,,2.8499999999999943,,
5,4403,ITI,20210104,129.5,130.8,127.45,128.7,789849,2021-01-04,0,,,3.3500000000000085,,
5,4409,IVC,20210104,5.25,5.25,5.05,5.25,153730,2021-01-04,0,,,0.20000000000000018,,
5,4433,IZMO,20210104,49.1,49.1,46.0,47.6,34545,2021-01-04,0,,,3.1000000000000014,,
5,4439,J&KBANK,20210104,24.95,25.2,23.85,24.55,3763887,2021-01-04,0,,,1.3499999999999979,,
5,4445,JAGRAN,20210104,43.9,44.9,43.0,44.45,627454,2021-01-04,0,CDLHIKKAKE,Bearish,1.8999999999999986,,
5,4451,JAGSNPHARM,20210104,80.95,87.5,80.0,85.1,907448,2021-01-04,0,,,7.5,,
5,4463,JAICORPLTD,20210104,95.1,96.3,93.2,94.7,862043,2021-01-04,0,,,3.0999999999999943,,
5,4469,JAMNAAUTO,20210104,61.15,61.75,59.0,60.5,1264906,2021-01-04,0,CDL3OUTSIDE,Bearish,2.75,,
5,4475,JASH,20210104,221.3,236.0,220.55,233.3,13605,2021-01-04,0,CDLHIKKAKE,Bearish,15.449999999999989,,
5,4481,JAYAGROGN,20210104,119.8,121.65,118.2,119.85,23497,2021-01-04,0,CDLHIKKAKE,Bearish,3.450000000000003,,
5,4487,JAYBARMARU,20210104,251.9,254.95,247.95,250.85,32094,2021-01-04,0,,,7.0,,
5,4493,JAYNECOIND,20210104,5.65,5.8,5.3,5.8,144631,2021-01-04,0,,,0.5,,
5,4499,JAYSREETEA,20210104,71.8,72.8,71.0,71.9,150836,2021-01-04,0,,,1.7999999999999972,,
5,4505,JBCHEPHARM,20210104,1039.0,1043.9,1024.5,1034.9,181611,2021-01-04,0,CDLHIKKAKE,Bearish,19.40000000000009,,
5,4511,JBFIND,20210104,15.6,15.6,15.05,15.05,62893,2021-01-04,0,,,0.5499999999999989,,
5,4517,JBMA,20210104,280.35,283.0,273.35,278.0,23571,2021-01-04,0,,,9.649999999999977,,
5,4523,JCHAC,20210104,2760.0,2850.0,2740.0,2784.75,62429,2021-01-04,0,,,110.0,,
5,4538,JINDALPHOT,20210104,26.9,26.9,24.65,25.5,9159,2021-01-04,0,,,2.25,,
5,4544,JINDALPOLY,20210104,454.25,468.9,454.25,465.15,32755,2021-01-04,0,,,14.649999999999977,,
5,4550,JINDALSAW,20210104,77.05,78.95,76.0,78.15,1718941,2021-01-04,0,,,2.950000000000003,,
5,4556,JINDALSTEL,20210104,273.3,290.0,272.7,287.7,16083859,2021-01-04,0,,,17.30000000000001,,
5,4562,JINDRILL,20210104,87.45,89.0,86.1,88.1,24031,2021-01-04,0,,,2.9000000000000057,,
5,4568,JINDWORLD,20210104,55.7,65.9,55.1,65.9,710292,2021-01-04,0,,,10.800000000000004,,
5,4580,JISLJALEQS,20210104,19.05,19.8,18.5,19.4,4367766,2021-01-04,0,,,1.3000000000000007,,
5,4598,JKCEMENT,20210104,1934.0,2003.8,1928.0,1962.35,147291,2021-01-04,0,CDLHIKKAKE,Bearish,75.79999999999995,,
5,4604,JKIL,20210104,134.5,135.9,128.25,133.05,144517,2021-01-04,0,CDLENGULFING,Bearish,7.650000000000006,,
5,4610,JKLAKSHMI,20210104,346.0,346.15,342.15,345.4,347839,2021-01-04,0,CDLHIKKAKE,Bearish,4.0,,
5,4616,JKPAPER,20210104,114.7,123.4,113.1,122.4,7397355,2021-01-04,0,,,10.300000000000011,,
5,4622,JKTYRE,20210104,77.2,77.9,76.0,77.15,1781838,2021-01-04,0,CDLHIKKAKE,Bearish,1.9000000000000057,,
5,4628,JMA,20210104,32.8,32.8,31.75,32.55,11546,2021-01-04,0,,,1.0499999999999972,,
5,4634,JMCPROJECT,20210104,68.15,68.75,66.3,66.95,230447,2021-01-04,0,,,2.450000000000003,,
5,4640,JMFINANCIL,20210104,87.0,88.25,86.05,87.0,1567904,2021-01-04,0,,,2.200000000000003,,
5,4652,JOCIL,20210104,180.15,183.0,178.55,180.8,11254,2021-01-04,0,,,4.449999999999989,,
5,4658,JPASSOCIAT,20210104,8.1,8.1,7.4,7.65,55375380,2021-01-04,0,CDLENGULFING,Bearish,0.6999999999999993,,
5,4664,JPINFRATEC,20210104,2.0,2.1,2.0,2.05,1498596,2021-01-04,0,,,0.10000000000000009,,
5,4676,JPPOWER,20210104,3.35,3.4,3.2,3.3,17607991,2021-01-04,0,,,0.19999999999999973,,
5,4682,JSL,20210104,77.75,84.7,77.3,83.8,6447447,2021-01-04,0,CDLHIKKAKE,Bearish,7.400000000000006,,
5,4688,JSLHISAR,20210104,141.55,148.5,140.7,147.45,867003,2021-01-04,0,,,7.800000000000011,,
5,4694,JSWENERGY,20210104,67.25,68.8,67.15,67.9,1589390,2021-01-04,0,,,1.6499999999999915,,
5,4700,JSWHL,20210104,3908.05,3908.15,3840.0,3875.3,618,2021-01-04,0,CDLHIKKAKE,Bearish,68.15000000000009,,
5,4706,JSWISPL,20210104,29.4,30.5,29.0,30.45,1099513,2021-01-04,0,,,1.5,,
5,4712,JSWSTEEL,20210104,392.0,405.1,391.1,403.1,8872723,2021-01-04,0,CDLHIKKAKE,Bearish,14.0,,
5,4718,JTEKTINDIA,20210104,91.4,100.7,88.6,96.9,1709249,2021-01-04,0,CDLHIKKAKE,,12.100000000000009,,
5,4730,JUBLFOOD,20210104,2795.55,2816.45,2740.6,2747.3,754546,2021-01-04,0,,,75.84999999999991,,
5,4736,JUBLINDS,20210104,238.45,238.45,233.85,235.95,30506,2021-01-04,0,CDLHIKKAKE,Bearish,4.599999999999994,,
5,4742,JUMPNET,20210104,14.75,14.75,14.75,14.75,61867,2021-01-04,0,,,0.0,,
5,4754,JUSTDIAL,20210104,648.25,678.0,647.95,670.9,2451282,2021-01-04,0,,,30.049999999999955,,
5,4760,JYOTHYLAB,20210104,147.1,149.55,145.0,147.65,380906,2021-01-04,0,,,4.550000000000011,,
5,4766,KABRAEXTRU,20210104,98.9,99.15,93.85,95.85,34300,2021-01-04,0,,,5.300000000000011,,
5,4772,KAJARIACER,20210104,711.8,712.9,691.7,708.25,390819,2021-01-04,0,,,21.199999999999932,,
5,4778,KAKATCEM,20210104,194.1,197.0,190.1,195.25,23453,2021-01-04,0,,,6.900000000000006,,
5,4784,KALPATPOWR,20210104,320.0,322.3,317.25,320.85,366329,2021-01-04,0,,,5.050000000000011,,
5,4796,KAMATHOTEL,20210104,40.85,40.95,39.0,39.15,391811,2021-01-04,0,,,1.9500000000000028,,
5,4802,KAMDHENU,20210104,123.95,126.0,118.65,120.4,279139,2021-01-04,0,,,7.349999999999994,,
5,4808,KANANIIND,20210104,3.8,4.0,3.8,3.95,35681,2021-01-04,0,,,0.20000000000000018,,
1,4816,KANPRPLA,20210104,128.95,139.9,126.1,133.85,41483,2021-01-04,0,,,13.800000000000011,,
5,4822,KANSAINER,20210104,639.8,642.25,616.25,620.75,458436,2021-01-04,0,,,26.0,,
5,4834,KARDA,20210104,124.0,127.0,121.55,124.35,40682,2021-01-04,0,,,5.450000000000003,,
5,4846,KARURVYSYA,20210104,46.4,47.9,46.35,47.3,2787634,2021-01-04,0,,,1.5499999999999972,,
5,4852,KAUSHALYA,20210104,1.7,1.7,1.7,1.7,2895,2021-01-04,0,,,0.0,,
5,4858,KAYA,20210104,276.05,279.1,269.0,270.7,41391,2021-01-04,0,CDLENGULFING,Bearish,10.100000000000023,,
5,4864,KCP,20210104,72.2,76.1,72.0,74.15,665453,2021-01-04,0,CDLENGULFING,Bullish,4.099999999999994,,
5,4870,KCPSUGIND,20210104,17.0,18.45,16.35,17.85,4102767,2021-01-04,0,CDLHIKKAKE,,2.099999999999998,,
