,index,symbol,tradedate,openPrice,highPrice,lowPrice,closePrice,volume,timestamp,range,NR7,NR4
8,2112,BOROLTD,20210211,212.0,217.5,205.3,214.5,252967,2021-02-11,12.199999999999989,6.150000000000006,7.349999999999994
8,2121,BORORENEW,20210211,309.75,317.0,295.2,304.6,880415,2021-02-11,21.80000000000001,5.0,5.0
8,2130,BOSCHLTD,20210211,16340.0,16580.0,15931.75,16222.6,113237,2021-02-11,648.25,337.40000000000146,391.2999999999993
8,2139,BPCL,20210211,415.0,422.85,414.3,421.95,5729659,2021-02-11,8.550000000000011,8.399999999999977,8.399999999999977
8,2148,BPL,20210211,22.9,23.05,21.3,21.65,133349,2021-02-11,1.75,0.25,0.6999999999999993
8,2157,BRFL,20210211,10.95,10.95,10.6,10.75,69164,2021-02-11,0.34999999999999964,0.29999999999999893,0.40000000000000036
8,2166,BRIGADE,20210211,287.1,290.05,278.4,285.6,207731,2021-02-11,11.650000000000034,8.449999999999989,8.5
8,2175,BRITANNIA,20210211,3430.75,3470.0,3420.0,3462.75,873772,2021-02-11,50.0,43.0,50.0
8,2184,BRNL,20210211,32.95,33.2,32.8,32.95,34305,2021-02-11,0.4000000000000057,0.3999999999999986,0.3999999999999986
8,2193,BROOKS,20210211,61.1,62.95,61.1,61.65,27038,2021-02-11,1.8500000000000014,1.3500000000000014,1.9000000000000057
8,2202,BSE,20210211,599.0,605.6,598.0,602.6,250489,2021-02-11,7.600000000000023,11.949999999999932,11.949999999999932
8,2211,BSELINFRA,20210211,1.0,1.0,0.95,0.95,17600,2021-02-11,0.050000000000000044,0.050000000000000044,0.050000000000000044
8,2229,BSL,20210211,32.5,33.05,31.65,32.45,7535,2021-02-11,1.3999999999999986,1.1000000000000014,1.1000000000000014
8,2256,BSOFT,20210211,253.85,255.6,250.1,251.25,551145,2021-02-11,5.5,8.649999999999977,9.349999999999994
8,2265,BURGERKING,20210211,152.9,152.95,149.35,151.05,1767751,2021-02-11,3.5999999999999943,5.099999999999994,5.150000000000006
8,2283,BUTTERFLY,20210211,573.3,635.0,570.1,624.75,141239,2021-02-11,64.89999999999998,15.5,28.149999999999977
8,2301,BYKE,20210211,19.8,19.8,18.95,19.0,37065,2021-02-11,0.8500000000000014,0.5,0.5
8,2310,CADILAHC,20210211,468.0,472.35,464.05,470.85,2204483,2021-02-11,8.300000000000011,7.149999999999977,7.25
8,2319,CALSOFT,20210211,9.25,9.35,9.1,9.15,19091,2021-02-11,0.25,0.29999999999999893,0.3999999999999986
8,2328,CAMLINFINE,20210211,109.9,113.4,109.7,110.95,464828,2021-02-11,3.700000000000003,3.1500000000000057,5.299999999999997
8,2337,CAMS,20210211,1879.95,2008.0,1879.95,1978.85,293161,2021-02-11,128.04999999999995,20.25,44.450000000000045
8,2346,CANBK,20210211,160.0,161.35,157.05,157.8,17602651,2021-02-11,4.299999999999983,6.199999999999989,6.199999999999989
8,2355,CANFINHOME,20210211,490.0,502.4,485.0,489.3,196321,2021-02-11,17.399999999999977,8.399999999999977,13.199999999999989
8,2364,CANTABIL,20210211,378.8,379.7,372.25,375.35,126623,2021-02-11,7.449999999999989,6.399999999999977,13.899999999999977
8,2373,CAPACITE,20210211,187.25,202.0,186.1,196.5,153377,2021-02-11,15.900000000000006,7.050000000000011,7.050000000000011
8,2382,CAPLIPOINT,20210211,457.95,466.45,457.0,465.15,110562,2021-02-11,9.449999999999989,6.350000000000023,6.350000000000023
8,2391,CAPTRUST,20210211,83.75,89.3,83.75,85.4,9308,2021-02-11,5.549999999999997,1.9000000000000057,4.700000000000003
8,2400,CARBORUNIV,20210211,525.0,529.8,515.7,520.8,124829,2021-02-11,14.099999999999909,25.100000000000023,25.100000000000023
8,2409,CAREERP,20210211,160.9,160.9,157.0,159.3,17687,2021-02-11,3.9000000000000057,2.1500000000000057,2.1500000000000057
8,2418,CARERATING,20210211,478.0,488.85,473.3,484.15,136092,2021-02-11,15.550000000000011,11.899999999999977,23.94999999999999
8,2429,CASTROLIND,20210211,130.7,131.7,129.65,130.65,1192665,2021-02-11,2.049999999999983,3.0,3.0
8,2443,CCHHL,20210211,5.0,5.0,4.75,4.95,33298,2021-02-11,0.25,0.2999999999999998,0.35000000000000053
8,2452,CCL,20210211,239.75,242.5,237.3,237.95,272682,2021-02-11,5.199999999999989,4.949999999999989,4.949999999999989
8,2461,CDSL,20210211,521.5,523.25,515.25,518.45,308429,2021-02-11,8.0,11.950000000000045,12.5
8,2470,CEATLTD,20210211,1595.0,1668.0,1585.0,1655.3,450947,2021-02-11,83.0,46.450000000000045,67.95000000000005
8,2497,CENTENKA,20210211,246.6,252.0,244.0,247.6,31260,2021-02-11,8.0,8.5,8.5
8,2506,CENTEXT,20210211,4.65,4.8,4.55,4.75,104709,2021-02-11,0.25,0.20000000000000018,0.20000000000000018
8,2515,CENTRALBK,20210211,14.35,14.55,14.2,14.3,4007745,2021-02-11,0.3500000000000014,0.40000000000000036,0.4499999999999993
8,2524,CENTRUM,20210211,24.85,25.15,24.4,25.0,1753583,2021-02-11,0.75,0.8500000000000014,0.8500000000000014
8,2533,CENTUM,20210211,425.0,427.5,412.15,418.9,40626,2021-02-11,15.350000000000023,16.5,16.5
8,2542,CENTURYPLY,20210211,294.95,302.7,292.5,299.9,1023283,2021-02-11,10.199999999999989,5.25,5.25
8,2551,CENTURYTEX,20210211,450.1,467.5,450.1,456.0,622042,2021-02-11,17.399999999999977,10.649999999999977,10.649999999999977
8,2560,CERA,20210211,3551.0,3599.0,3519.65,3581.8,8669,2021-02-11,79.34999999999991,79.0,79.0
8,2569,CEREBRAINT,20210211,58.7,59.9,57.35,58.25,326727,2021-02-11,2.549999999999997,1.2999999999999972,1.2999999999999972
8,2578,CESC,20210211,617.6,633.0,617.6,622.55,1215065,2021-02-11,15.399999999999977,13.149999999999977,13.149999999999977
8,2587,CGCL,20210211,365.55,367.2,363.35,364.9,131143,2021-02-11,3.849999999999966,2.8999999999999773,2.8999999999999773
8,2596,CGPOWER,20210211,45.25,46.4,44.1,46.0,3673653,2021-02-11,2.299999999999997,0.0,0.0
8,2605,CHALET,20210211,170.5,173.1,167.75,169.6,156836,2021-02-11,5.349999999999994,2.5999999999999943,3.6999999999999886
8,2614,CHAMBLFERT,20210211,232.0,244.95,232.0,242.65,1357641,2021-02-11,12.949999999999989,4.849999999999994,4.849999999999994
8,2623,CHEMBOND,20210211,182.85,187.0,180.3,183.5,15493,2021-02-11,6.699999999999989,6.0,6.0
8,2632,CHEMCON,20210211,430.2,444.45,430.2,441.35,185952,2021-02-11,14.25,6.800000000000011,6.800000000000011
8,2641,CHEMFAB,20210211,132.2,133.0,129.55,130.95,12627,2021-02-11,3.4499999999999886,2.5500000000000114,2.5500000000000114
8,2650,CHENNPETRO,20210211,93.5,98.0,93.2,96.5,1318242,2021-02-11,4.799999999999997,2.0999999999999943,2.0999999999999943
8,2659,CHOLAFIN,20210211,469.95,478.5,464.2,471.6,5781855,2021-02-11,14.300000000000011,13.199999999999989,14.550000000000011
8,2668,CHOLAHLDNG,20210211,542.0,567.55,536.6,546.8,139114,2021-02-11,30.949999999999932,18.40000000000009,18.40000000000009
8,2677,CIGNITITEC,20210211,357.85,366.0,356.75,362.75,103388,2021-02-11,9.25,8.350000000000023,8.350000000000023
8,2686,CINELINE,20210211,41.95,43.45,41.1,41.65,284155,2021-02-11,2.3500000000000014,1.2000000000000028,1.4000000000000057
8,2695,CINEVISTA,20210211,6.5,6.6,5.8,5.95,92285,2021-02-11,0.7999999999999998,0.2999999999999998,0.5499999999999998
8,2704,CIPLA,20210211,868.0,874.9,856.0,859.8,5347864,2021-02-11,18.899999999999977,17.850000000000023,17.850000000000023
8,2713,CLEDUCATE,20210211,64.9,67.95,64.7,66.45,13735,2021-02-11,3.25,3.8000000000000114,3.8000000000000114
8,2722,CLNINDIA,20210211,389.95,395.0,387.55,393.2,126553,2021-02-11,7.449999999999989,6.899999999999977,8.100000000000023
8,2749,COALINDIA,20210211,138.3,139.5,136.0,137.15,14150298,2021-02-11,3.5,2.0999999999999943,2.0999999999999943
8,2758,COCHINSHIP,20210211,346.8,360.35,346.05,351.5,350672,2021-02-11,14.300000000000011,6.150000000000034,6.150000000000034
8,2767,COFORGE,20210211,2600.0,2659.0,2574.35,2640.6,225339,2021-02-11,84.65000000000009,53.149999999999636,99.84999999999991
8,2776,COLPAL,20210211,1579.0,1612.0,1575.55,1607.05,370529,2021-02-11,36.450000000000045,21.799999999999955,21.799999999999955
8,2785,COMPINFO,20210211,14.6,15.25,14.6,15.05,78618,2021-02-11,0.6500000000000004,0.34999999999999964,0.34999999999999964
8,2794,COMPUSOFT,20210211,8.85,8.85,8.5,8.75,16141,2021-02-11,0.34999999999999964,0.25,0.25
8,2803,CONCOR,20210211,498.0,507.0,492.3,500.95,919182,2021-02-11,14.699999999999989,10.25,10.25
8,2812,CONFIPET,20210211,47.3,48.5,46.35,46.65,946195,2021-02-11,2.1499999999999986,1.5499999999999972,1.5499999999999972
8,2821,CONSOFINVT,20210211,42.45,44.5,42.2,43.85,6864,2021-02-11,2.299999999999997,1.8500000000000014,1.8500000000000014
8,2830,CONTROLPR,20210211,236.0,240.0,234.2,238.1,8130,2021-02-11,5.800000000000011,4.650000000000006,7.849999999999994
8,2839,CORALFINAC,20210211,20.2,21.6,20.0,20.8,23960,2021-02-11,1.6000000000000014,0.8999999999999986,1.3499999999999979
8,2848,CORDSCABLE,20210211,46.0,52.0,46.0,50.3,648177,2021-02-11,6.0,1.1999999999999957,1.4500000000000028
8,2857,COROMANDEL,20210211,768.3,774.25,757.0,759.6,473014,2021-02-11,17.25,10.649999999999977,10.649999999999977
8,2866,COSMOFILMS,20210211,502.0,521.3,502.0,505.4,87105,2021-02-11,19.299999999999955,13.299999999999955,14.300000000000011
8,2893,CREATIVE,20210211,107.0,112.0,104.75,109.7,12656,2021-02-11,7.25,4.0,4.0
8,2902,CREATIVEYE,20210211,3.0,3.0,2.95,2.95,6470,2021-02-11,0.04999999999999982,0.0,0.0
8,2911,CREDITACC,20210211,712.0,713.35,701.4,710.15,52778,2021-02-11,11.950000000000045,17.600000000000023,17.600000000000023
8,2920,CREST,20210211,91.1,94.2,91.1,92.7,6113,2021-02-11,3.1000000000000085,2.950000000000003,2.950000000000003
8,2929,CRISIL,20210211,1928.0,1934.85,1884.05,1900.65,16669,2021-02-11,50.799999999999955,29.0,29.0
8,2938,CROMPTON,20210211,408.5,409.55,397.0,399.35,2979673,2021-02-11,12.550000000000011,6.75,6.75
8,2947,CSBBANK,20210211,219.75,220.0,217.0,218.05,96936,2021-02-11,3.0,3.0999999999999943,3.0999999999999943
8,2956,CTE,20210211,37.7,37.7,37.7,37.7,8784,2021-02-11,0.0,1.1499999999999986,1.1499999999999986
8,2965,CUB,20210211,164.9,168.65,163.5,164.0,2177753,2021-02-11,5.150000000000006,4.050000000000011,4.050000000000011
8,2974,CUBEXTUB,20210211,17.35,17.4,15.95,16.95,955,2021-02-11,1.4499999999999993,0.75,1.3999999999999986
8,2983,CUMMINSIND,20210211,799.3,807.9,772.1,773.75,1412790,2021-02-11,35.799999999999955,16.949999999999932,16.949999999999932
8,2992,CUPID,20210211,227.25,227.25,215.0,220.0,99424,2021-02-11,12.25,4.800000000000011,6.800000000000011
8,3010,CYBERTECH,20210211,127.5,140.85,127.5,140.85,387045,2021-02-11,13.349999999999994,1.9000000000000057,5.0
8,3019,CYIENT,20210211,635.0,644.7,631.2,635.95,418381,2021-02-11,13.5,21.0,21.0
8,3028,DAAWAT,20210211,52.1,52.8,51.85,52.1,615360,2021-02-11,0.9499999999999957,0.9500000000000028,0.9500000000000028
8,3037,DABUR,20210211,524.7,537.5,523.95,535.8,4491181,2021-02-11,13.549999999999955,5.850000000000023,6.4500000000000455
8,3046,DALBHARAT,20210211,1366.0,1400.0,1352.8,1398.15,204925,2021-02-11,47.200000000000045,32.94999999999982,48.450000000000045
8,3055,DALMIASUG,20210211,141.9,143.45,140.1,140.95,73256,2021-02-11,3.3499999999999943,2.4000000000000057,2.700000000000017
8,3064,DAMODARIND,20210211,33.8,33.8,31.5,31.65,23289,2021-02-11,2.299999999999997,1.5,1.5
8,3073,DANGEE,20210211,137.95,137.95,130.1,131.35,42718,2021-02-11,7.849999999999994,3.799999999999997,8.599999999999994
8,3082,DATAMATICS,20210211,116.2,119.6,115.55,116.9,196891,2021-02-11,4.049999999999997,3.1500000000000057,3.549999999999997
8,3091,DBCORP,20210211,88.0,89.2,86.4,87.8,193354,2021-02-11,2.799999999999997,2.75,2.75
8,3100,DBL,20210211,484.0,542.8,483.85,536.1,1212498,2021-02-11,58.94999999999993,17.94999999999999,17.94999999999999
8,3118,DBSTOCKBRO,20210211,9.5,9.5,9.2,9.45,1038,2021-02-11,0.3000000000000007,0.3000000000000007,0.3000000000000007
8,3127,DCAL,20210211,126.1,130.0,125.8,126.75,339679,2021-02-11,4.200000000000003,4.0,4.199999999999989
8,3136,DCBBANK,20210211,108.65,114.1,108.1,112.35,1464742,2021-02-11,6.0,2.049999999999997,2.049999999999997
8,3145,DCM,20210211,32.2,32.2,32.2,32.2,28652,2021-02-11,0.0,0.9000000000000021,0.9000000000000021
8,3171,DCMSHRIRAM,20210211,461.0,477.0,458.3,470.85,118559,2021-02-11,18.69999999999999,10.799999999999955,12.649999999999977
8,3180,DCW,20210211,20.9,21.85,20.9,21.25,776498,2021-02-11,0.9500000000000028,0.5,0.8999999999999986
8,3189,DECCANCE,20210211,388.8,394.55,388.0,393.65,42096,2021-02-11,6.550000000000011,7.699999999999989,8.75
8,3198,DEEPAKFERT,20210211,156.85,167.0,156.2,161.65,802296,2021-02-11,10.800000000000011,3.1999999999999886,3.1999999999999886
8,3207,DEEPAKNTR,20210211,1083.8,1137.2,1077.0,1129.45,1720614,2021-02-11,60.200000000000045,24.500000000000114,24.500000000000114
8,3216,DEEPENR,20210211,42.3,42.3,41.1,41.45,10858,2021-02-11,1.1999999999999957,0.75,0.9500000000000028
8,3225,DELTACORP,20210211,154.95,163.7,154.55,161.05,4190404,2021-02-11,9.149999999999977,2.6999999999999886,5.599999999999994
8,3234,DELTAMAGNT,20210211,25.95,26.8,24.8,26.4,3243,2021-02-11,2.0,1.1499999999999986,1.1499999999999986
8,3243,DEN,20210211,59.0,59.9,58.65,59.2,277543,2021-02-11,1.25,1.1000000000000014,1.2000000000000028
8,3252,DENORA,20210211,267.0,275.8,258.7,261.45,28924,2021-02-11,17.100000000000023,14.799999999999983,19.25
8,3261,DFMFOODS,20210211,398.0,414.2,393.85,402.05,68024,2021-02-11,20.349999999999966,11.5,12.850000000000023
8,3270,DGCONTENT,20210211,16.95,16.95,16.95,16.95,6619,2021-02-11,0.0,0.0,0.0
8,3279,DHAMPURSUG,20210211,166.6,169.3,165.8,167.1,237803,2021-02-11,3.5,1.8000000000000114,1.8000000000000114
8,3288,DHANBANK,20210211,13.65,13.85,13.55,13.65,311762,2021-02-11,0.29999999999999893,0.25,0.25
8,3297,DHANI,20210211,359.0,362.85,351.0,353.3,565863,2021-02-11,11.850000000000023,9.949999999999989,9.949999999999989
8,3306,DHANUKA,20210211,773.05,780.0,765.0,772.45,33484,2021-02-11,15.0,21.25,21.25
8,3315,DHARSUGAR,20210211,5.75,6.2,5.35,6.2,87998,2021-02-11,0.8500000000000005,0.34999999999999964,0.34999999999999964
8,3324,DHFL,20210211,14.25,14.25,14.25,14.25,654159,2021-02-11,0.0,0.0,0.0
8,3333,DHUNINV,20210211,317.0,347.0,299.0,318.15,189327,2021-02-11,48.0,7.599999999999994,8.250000000000028
8,3342,DIAMONDYD,20210211,655.1,676.45,655.1,664.4,6789,2021-02-11,21.350000000000023,20.200000000000045,32.950000000000045
8,3351,DICIND,20210211,398.3,398.3,394.0,396.05,1568,2021-02-11,4.300000000000011,8.350000000000023,8.399999999999977
8,3369,DISHTV,20210211,12.0,12.1,11.85,12.0,2339900,2021-02-11,0.25,0.3000000000000007,0.3000000000000007
8,3378,DIVISLAB,20210211,3719.6,3764.7,3712.0,3753.85,422563,2021-02-11,52.69999999999982,73.75,84.59999999999991
8,3387,DIXON,20210211,19500.0,19900.0,18850.4,19439.4,116215,2021-02-11,1049.5999999999985,584.0,798.9500000000007
8,3396,DLF,20210211,311.45,315.5,308.4,309.65,13808073,2021-02-11,7.100000000000023,7.899999999999977,7.899999999999977
8,3405,DLINKINDIA,20210211,104.0,105.45,103.5,104.1,72727,2021-02-11,1.9500000000000028,2.200000000000003,2.3500000000000085
8,3414,DMART,20210211,2975.0,2998.0,2924.15,2951.9,236560,2021-02-11,73.84999999999991,64.15000000000009,64.15000000000009
8,3432,DOLAT,20210211,58.5,59.7,57.55,58.0,266703,2021-02-11,2.1500000000000057,2.1500000000000057,2.1500000000000057
8,3441,DOLLAR,20210211,260.0,264.0,257.25,260.95,176807,2021-02-11,6.75,5.149999999999977,5.149999999999977
8,3450,DONEAR,20210211,33.95,35.0,33.35,33.95,47919,2021-02-11,1.6499999999999986,0.5500000000000043,0.8500000000000014
8,3459,DPABHUSHAN,20210211,97.5,98.05,95.05,96.85,6914,2021-02-11,3.0,2.1000000000000085,2.1000000000000085
8,3468,DPSCLTD,20210211,13.6,13.75,13.3,13.5,18992,2021-02-11,0.4499999999999993,0.3999999999999986,0.3999999999999986
8,3477,DPWIRES,20210211,118.0,120.0,115.8,116.9,4945,2021-02-11,4.200000000000003,5.349999999999994,5.349999999999994
8,3486,DREDGECORP,20210211,297.3,304.7,296.35,300.2,70273,2021-02-11,8.349999999999966,7.099999999999966,7.099999999999966
8,3495,DRREDDY,20210211,4821.0,4860.0,4810.0,4825.05,711550,2021-02-11,50.0,83.89999999999964,84.94999999999982
8,3504,DSSL,20210211,56.95,61.95,56.15,61.1,23093,2021-02-11,5.800000000000004,1.8500000000000014,2.3999999999999986
8,3513,DTIL,20210211,294.7,296.45,276.0,280.5,57518,2021-02-11,20.44999999999999,3.3000000000000114,4.949999999999989
8,3522,DUCON,20210211,6.3,6.4,5.9,6.1,75876,2021-02-11,0.5,0.20000000000000018,0.39999999999999947
8,3531,DVL,20210211,96.4,107.0,93.5,100.55,685513,2021-02-11,13.5,1.8499999999999943,2.799999999999997
8,3540,DWARKESH,20210211,27.15,27.2,26.85,27.05,601382,2021-02-11,0.34999999999999787,0.6000000000000014,0.6500000000000021
8,3549,DYNAMATECH,20210211,826.3,845.85,820.65,839.4,10045,2021-02-11,25.200000000000045,12.299999999999955,12.299999999999955
8,3558,DYNPRO,20210211,366.0,384.7,363.7,375.75,107601,2021-02-11,21.0,9.649999999999977,19.94999999999999
8,3610,EBIXFOREX,20210211,523.0,529.95,516.0,521.25,6179,2021-02-11,13.950000000000045,11.0,11.0
8,3619,ECLERX,20210211,964.9,995.0,960.0,989.0,41495,2021-02-11,35.0,30.25,30.25
8,3628,EDELWEISS,20210211,65.0,70.4,64.35,68.9,6265419,2021-02-11,6.050000000000011,1.8500000000000014,1.8500000000000014
8,3637,EICHERMOT,20210211,2750.0,2840.8,2701.3,2818.15,4481414,2021-02-11,139.5,55.90000000000009,55.90000000000009
8,3646,EIDPARRY,20210211,328.8,333.8,327.0,328.05,276883,2021-02-11,6.800000000000011,7.75,7.75
8,3655,EIHAHOTELS,20210211,272.05,281.1,272.05,275.3,5010,2021-02-11,9.050000000000011,6.949999999999989,6.949999999999989
8,3664,EIHOTEL,20210211,97.5,99.6,97.1,97.8,899142,2021-02-11,2.5,2.1500000000000057,2.5
8,3673,EIMCOELECO,20210211,361.4,384.95,352.85,379.7,10287,2021-02-11,32.099999999999966,12.100000000000023,20.149999999999977
8,3682,EKC,20210211,61.9,73.5,61.2,71.55,3793431,2021-02-11,12.299999999999997,0.0,2.450000000000003
8,3691,ELECON,20210211,51.45,59.5,51.2,57.65,3287407,2021-02-11,8.299999999999997,1.1500000000000057,2.1499999999999986
8,3700,ELECTCAST,20210211,21.9,22.55,21.35,22.35,1001449,2021-02-11,1.1999999999999993,0.6499999999999986,0.6499999999999986
8,3709,ELECTHERM,20210211,109.55,109.55,102.1,105.95,24142,2021-02-11,7.450000000000003,2.799999999999997,3.5
8,3718,ELGIEQUIP,20210211,173.0,173.6,163.55,167.0,137682,2021-02-11,10.049999999999983,3.0999999999999943,3.6500000000000057
8,3727,ELGIRUBCO,20210211,27.6,30.45,27.1,28.55,142545,2021-02-11,3.349999999999998,0.9499999999999993,0.9499999999999993
8,3736,EMAMILTD,20210211,491.95,494.4,485.05,487.7,277380,2021-02-11,9.349999999999966,12.25,17.950000000000045
8,3745,EMAMIPAP,20210211,96.05,98.5,94.8,96.2,28571,2021-02-11,3.700000000000003,2.9000000000000057,3.0
8,3754,EMAMIREAL,20210211,59.85,60.5,55.85,56.3,67033,2021-02-11,4.649999999999999,2.1000000000000014,2.1000000000000014
8,3763,EMKAY,20210211,69.0,72.25,69.0,71.65,38668,2021-02-11,3.25,1.9000000000000057,2.6499999999999915
8,3772,EMMBI,20210211,92.8,93.35,87.05,87.85,135607,2021-02-11,6.299999999999997,3.950000000000003,3.950000000000003
8,3781,ENDURANCE,20210211,1482.3,1495.0,1461.95,1483.75,161797,2021-02-11,33.049999999999955,27.15000000000009,27.15000000000009
8,3799,ENGINERSIN,20210211,75.5,76.65,74.8,75.35,1236268,2021-02-11,1.8500000000000085,1.75,1.75
8,3808,ENIL,20210211,163.05,172.5,161.15,171.5,345802,2021-02-11,11.349999999999994,5.150000000000006,6.449999999999989
8,3817,EPL,20210211,204.75,223.25,204.5,220.25,8459197,2021-02-11,18.75,5.600000000000023,5.600000000000023
8,3834,EQUITAS,20210211,83.0,87.0,83.0,84.95,948960,2021-02-11,4.0,2.5,2.5
8,3843,EQUITASBNK,20210211,45.5,46.9,44.95,46.3,926670,2021-02-11,1.9499999999999957,1.3500000000000014,1.6000000000000014
8,3852,ERIS,20210211,579.8,589.3,576.05,584.0,67542,2021-02-11,13.25,10.950000000000045,10.950000000000045
8,3861,EROSMEDIA,20210211,24.6,24.6,24.0,24.5,158831,2021-02-11,0.6000000000000014,0.75,1.0
8,3870,ESABINDIA,20210211,1930.0,1930.0,1848.0,1859.85,14324,2021-02-11,82.0,68.0,68.0
8,3879,ESCORTS,20210211,1431.4,1442.0,1421.0,1424.85,711530,2021-02-11,21.0,45.950000000000045,45.950000000000045
8,3888,ESSARSHPNG,20210211,9.1,9.25,9.0,9.2,17389,2021-02-11,0.25,0.3999999999999986,0.3999999999999986
8,3897,ESTER,20210211,106.0,109.9,105.35,107.5,317555,2021-02-11,4.550000000000011,3.049999999999997,3.049999999999997
3,3901,EUROTEXIND,20210211,7.8,7.8,7.5,7.5,221,2021-02-11,0.2999999999999998,0.0,0.0
8,3910,EVEREADY,20210211,237.95,237.95,224.0,229.2,1191622,2021-02-11,13.949999999999989,6.849999999999994,9.800000000000011
8,3919,EVERESTIND,20210211,291.4,307.85,290.4,300.95,80107,2021-02-11,17.450000000000045,6.399999999999977,6.399999999999977
8,3928,EXCEL,20210211,3.35,3.35,3.35,3.35,22408,2021-02-11,0.0,0.0,0.0
8,3937,EXCELINDUS,20210211,843.0,873.0,832.85,856.1,46674,2021-02-11,40.14999999999998,12.149999999999977,13.549999999999955
8,3946,EXIDEIND,20210211,214.45,215.35,211.55,212.25,2946135,2021-02-11,3.799999999999983,5.050000000000011,5.050000000000011
8,3955,EXPLEOSOL,20210211,490.0,527.8,490.0,522.05,43861,2021-02-11,37.799999999999955,12.949999999999989,12.949999999999989
8,3964,FACT,20210211,83.0,83.8,81.05,81.6,441090,2021-02-11,2.75,2.200000000000003,2.200000000000003
8,3973,FAIRCHEMOR,20210211,616.0,630.0,616.0,627.85,14931,2021-02-11,14.0,14.75,15.0
8,3982,FCL,20210211,69.4,70.9,68.1,69.5,593282,2021-02-11,2.8000000000000114,2.1500000000000057,2.1500000000000057
8,3991,FCONSUMER,20210211,8.25,8.45,8.1,8.2,6666939,2021-02-11,0.34999999999999964,0.09999999999999964,0.20000000000000018
8,4009,FDC,20210211,276.0,287.5,275.85,285.4,232776,2021-02-11,11.649999999999977,7.0,7.050000000000011
8,4018,FEDERALBNK,20210211,82.3,84.0,82.3,83.4,15247124,2021-02-11,1.7000000000000028,1.9500000000000028,1.9500000000000028
8,4027,FEL,20210211,11.55,11.9,11.05,11.65,1291674,2021-02-11,0.8499999999999996,0.0,0.1999999999999993
8,4036,FELDVR,20210211,15.75,15.75,14.75,15.0,37780,2021-02-11,1.0,0.4499999999999993,0.5499999999999989
8,4045,FIEMIND,20210211,616.0,644.0,616.0,638.4,33232,2021-02-11,28.0,19.950000000000045,19.950000000000045
8,4054,FILATEX,20210211,57.3,62.35,56.8,60.85,321667,2021-02-11,5.550000000000004,2.1499999999999986,2.1499999999999986
8,4063,FINCABLES,20210211,370.0,386.0,369.45,375.1,632703,2021-02-11,16.55000000000001,3.8000000000000114,3.8000000000000114
8,4072,FINEORG,20210211,2358.0,2400.0,2347.1,2369.2,17990,2021-02-11,52.90000000000009,33.44999999999982,33.44999999999982
8,4081,FINPIPE,20210211,679.0,690.0,666.2,675.55,164176,2021-02-11,23.799999999999955,21.950000000000045,21.950000000000045
8,4099,FLFL,20210211,86.8,88.5,86.2,86.75,144512,2021-02-11,2.299999999999997,0.0,2.25
8,4108,FLUOROCHEM,20210211,589.0,593.0,572.6,578.05,40448,2021-02-11,20.399999999999977,8.899999999999977,14.950000000000045
8,4117,FMGOETZE,20210211,282.95,285.15,278.0,279.95,72625,2021-02-11,7.149999999999977,5.5,6.25
8,4126,FMNL,20210211,18.7,19.6,18.35,18.7,40264,2021-02-11,1.25,0.0,0.5999999999999979
8,4135,FORCEMOT,20210211,1410.0,1428.55,1404.1,1411.15,20094,2021-02-11,24.450000000000045,27.15000000000009,27.15000000000009
8,4144,FORTIS,20210211,176.4,176.5,169.65,171.15,4418615,2021-02-11,6.849999999999994,3.1500000000000057,5.0
8,4153,FOSECOIND,20210211,1250.0,1289.0,1249.95,1282.0,4205,2021-02-11,39.049999999999955,20.34999999999991,33.15000000000009
8,4162,FRETAIL,20210211,76.45,78.5,76.05,77.25,2901218,2021-02-11,2.450000000000003,0.0,1.5
8,4171,FSC,20210211,100.05,104.0,96.8,100.55,82456,2021-02-11,7.200000000000003,0.0,0.0
8,4180,FSL,20210211,98.4,100.0,97.0,98.15,3557246,2021-02-11,3.0,3.950000000000003,3.950000000000003
8,4198,GABRIEL,20210211,119.85,119.85,115.3,115.8,678981,2021-02-11,4.549999999999997,2.8499999999999943,2.8499999999999943
8,4207,GAEL,20210211,131.6,132.95,126.4,131.8,191913,2021-02-11,6.549999999999983,3.5999999999999943,3.5999999999999943
8,4216,GAIL,20210211,133.9,138.0,133.1,136.45,45742936,2021-02-11,4.900000000000006,2.75,2.75
8,4225,GAL,20210211,2.9,2.9,2.75,2.9,41878,2021-02-11,0.1499999999999999,0.09999999999999964,0.09999999999999964
8,4234,GALAXYSURF,20210211,2209.3,2240.05,2185.05,2227.3,22684,2021-02-11,55.0,77.0,78.05000000000018
8,4243,GALLANTT,20210211,42.2,46.0,41.5,44.4,264455,2021-02-11,4.5,1.0499999999999972,1.0499999999999972
8,4252,GALLISPAT,20210211,35.7,39.55,35.7,38.45,86564,2021-02-11,3.8499999999999943,1.6999999999999957,1.6999999999999957
8,4261,GAMMNINFRA,20210211,0.75,0.8,0.75,0.8,670482,2021-02-11,0.050000000000000044,0.04999999999999993,0.050000000000000044
8,4270,GANDHITUBE,20210211,290.0,295.95,289.5,290.25,7123,2021-02-11,6.449999999999989,7.149999999999977,21.0
8,4279,GANECOS,20210211,547.95,561.75,540.1,560.45,95200,2021-02-11,21.649999999999977,9.75,15.399999999999977
8,4288,GANESHHOUC,20210211,41.85,43.9,41.65,41.7,25896,2021-02-11,2.25,1.3500000000000014,1.3500000000000014
